action_type,user_role,data_sensitivity,task_alignment,request_frequency,time_of_day,is_anomalous,privilege_level,risk_score,decision
file_read,admin,1,0.734,38,10,0,3,0.1599,allow
email_send,guest,1,0.882,19,20,0,0,0.2736,allow
file_write,developer,2,0.831,28,22,0,2,0.3005,allow
api_call,user,2,0.834,29,10,0,1,0.3049,allow
api_call,user,3,0.546,37,13,0,1,0.4591,escalate
file_write,admin,1,0.999,54,10,1,3,0.4236,escalate
file_read,user,3,0.919,53,13,1,1,0.5812,escalate
db_read,user,3,0.817,3,0,0,1,0.3633,escalate
email_send,guest,0,0.757,18,10,0,0,0.2136,allow
file_write,guest,2,0.791,18,23,0,0,0.3585,escalate
db_read,user,1,0.515,12,17,0,1,0.272,allow
db_write,developer,1,0.593,18,16,0,2,0.3381,allow
web_search,guest,1,0.749,32,3,0,0,0.2319,allow
api_call,guest,0,0.976,42,21,0,0,0.1648,allow
api_call,user,1,0.666,36,13,0,1,0.2668,allow
api_call,developer,3,0.862,52,7,1,2,0.5876,escalate
db_read,developer,0,0.933,19,14,0,2,0.0834,allow
web_search,user,1,0.953,56,15,1,1,0.3977,escalate
file_write,guest,3,0.96,4,0,0,0,0.3847,escalate
api_call,admin,1,0.961,56,0,1,3,0.3745,escalate
web_search,user,1,0.8,11,9,0,1,0.1533,allow
db_write,admin,1,0.766,3,1,0,3,0.2451,allow
email_send,admin,1,0.961,27,11,0,3,0.1711,allow
db_write,developer,1,0.646,47,3,1,2,0.5758,escalate
api_call,user,2,0.859,16,22,0,1,0.2782,allow
db_read,developer,1,0.52,44,18,0,2,0.291,allow
db_read,developer,2,0.369,18,0,0,2,0.3612,escalate
file_read,developer,1,0.681,30,0,0,2,0.1905,allow
code_exec,user,0,0.846,24,8,0,1,0.2286,allow
db_read,user,2,0.622,6,19,0,1,0.3239,allow
file_read,guest,2,0.639,47,12,1,0,0.5772,escalate
db_write,user,1,0.816,34,10,0,1,0.3535,escalate
db_read,developer,0,0.903,55,18,1,2,0.3494,allow
email_send,user,0,0.647,12,20,0,1,0.1923,allow
file_read,user,0,0.9,42,16,0,1,0.1167,allow
file_write,user,0,0.838,23,2,0,1,0.1574,allow
db_read,developer,2,0.745,36,19,0,2,0.316,allow
api_call,admin,0,0.805,40,12,0,3,0.0957,allow
db_read,user,2,0.632,15,21,0,1,0.4826,escalate
db_write,user,0,0.697,51,18,1,1,0.5223,escalate
file_read,guest,0,0.972,16,19,0,0,0.0923,allow
code_exec,developer,1,0.762,45,20,0,2,0.3343,allow
code_exec,developer,0,0.748,57,23,1,2,0.4737,escalate
api_call,admin,3,0.668,47,8,1,3,0.5847,escalate
web_search,user,0,0.601,14,18,0,1,0.1148,allow
web_search,admin,1,0.565,15,18,0,3,0.1403,allow
db_read,guest,2,0.323,12,22,0,0,0.3896,escalate
db_read,developer,1,0.683,43,0,0,2,0.2567,allow
api_call,guest,0,0.907,53,16,1,0,0.3969,escalate
web_search,admin,1,0.523,35,13,0,3,0.0821,allow
db_read,user,2,0.904,25,11,0,1,0.2992,allow
db_read,developer,3,0.84,14,1,0,2,0.3437,allow
web_search,developer,3,0.33,2,21,0,2,0.3657,escalate
file_write,user,0,0.269,18,2,0,1,0.2629,allow
db_write,guest,3,0.404,35,23,0,0,0.6375,escalate
file_write,admin,0,0.865,9,4,0,3,0.062,allow
api_call,user,0,0.821,11,2,0,1,0.1108,allow
api_call,guest,2,0.571,26,13,0,0,0.5219,escalate
email_send,user,0,0.885,3,23,0,1,0.2665,allow
web_search,developer,0,0.812,5,23,0,2,0.0243,allow
db_read,guest,0,0.737,32,17,0,0,0.2109,allow
db_read,user,1,0.87,41,4,0,1,0.2493,allow
code_exec,guest,2,0.5,10,2,0,0,0.4783,escalate
web_search,user,1,0.724,38,22,0,1,0.2135,allow
code_exec,admin,0,0.295,6,1,0,3,0.246,allow
api_call,admin,1,0.761,11,8,0,3,0.1395,allow
file_read,developer,3,0.769,17,17,0,2,0.3179,allow
db_write,user,2,0.447,59,1,1,1,0.7523,deny
db_write,admin,0,0.715,2,21,0,3,0.1703,allow
api_call,user,3,0.744,41,18,0,1,0.5025,escalate
file_read,user,2,0.847,24,2,0,1,0.2639,allow
web_search,admin,0,0.706,50,17,1,3,0.2871,allow
file_read,developer,0,0.783,5,13,0,2,0.0451,allow
db_read,developer,0,0.484,21,12,0,2,0.1765,allow
email_send,developer,2,0.679,6,15,0,2,0.3092,allow
api_call,user,0,0.293,4,20,0,1,0.2047,allow
file_write,user,1,0.559,9,10,0,1,0.3503,escalate
db_read,developer,0,0.638,5,20,0,2,0.1191,allow
web_search,user,3,0.847,4,22,0,1,0.3466,allow
code_exec,user,0,0.924,9,23,0,1,0.1919,allow
email_send,developer,3,0.689,18,23,0,2,0.4105,escalate
file_read,developer,3,0.434,59,11,1,2,0.6549,deny
code_exec,user,0,0.865,43,2,0,1,0.2974,allow
db_read,developer,1,0.326,16,5,0,2,0.3698,escalate
web_search,developer,0,0.728,2,15,0,2,0.0361,allow
file_read,developer,3,0.532,29,11,0,2,0.3853,escalate
db_write,user,1,0.764,48,20,1,1,0.5872,escalate
code_exec,user,0,0.729,51,19,1,1,0.5009,escalate
api_call,user,0,0.788,42,5,0,1,0.1691,allow
file_read,guest,1,0.919,36,19,0,0,0.2195,allow
web_search,user,3,0.565,12,13,0,1,0.3687,escalate
file_read,user,2,0.729,58,23,1,1,0.5442,escalate
api_call,user,3,0.846,41,8,0,1,0.4058,escalate
api_call,admin,1,0.734,45,16,0,3,0.2015,allow
web_search,guest,0,0.483,37,11,0,0,0.2101,allow
db_read,developer,3,0.725,34,0,0,2,0.4,escalate
db_write,developer,0,0.702,35,19,0,2,0.2613,allow
file_write,guest,3,0.774,40,21,0,0,0.4819,escalate
db_read,admin,1,0.69,6,7,0,3,0.1603,allow
code_exec,developer,0,0.821,37,11,0,2,0.2258,allow
web_search,user,2,0.683,36,15,0,1,0.3017,allow
web_search,developer,3,0.789,20,0,0,2,0.3039,allow
file_read,user,3,0.587,16,2,0,1,0.3859,escalate
db_read,developer,0,0.683,8,11,0,2,0.0501,allow
file_read,guest,0,0.615,44,3,0,0,0.2103,allow
code_exec,developer,1,0.427,22,9,0,2,0.3629,escalate
api_call,user,1,0.835,5,1,0,1,0.1813,allow
api_call,developer,2,0.869,5,8,0,2,0.2245,allow
api_call,user,0,0.823,54,2,1,1,0.3821,escalate
db_read,developer,3,0.662,45,19,0,2,0.4309,escalate
api_call,developer,1,0.724,11,19,0,2,0.1802,allow
db_write,user,2,0.964,43,0,0,1,0.4222,escalate
api_call,developer,1,0.664,19,4,0,2,0.2055,allow
file_read,user,1,0.9,39,4,0,1,0.2226,allow
db_write,admin,3,0.763,17,1,0,3,0.4022,escalate
api_call,user,1,0.504,37,14,0,1,0.3009,allow
api_call,developer,3,0.679,38,0,0,2,0.4009,escalate
db_read,developer,3,0.719,18,20,0,2,0.3745,escalate
api_call,user,2,0.71,50,4,1,1,0.5647,escalate
file_read,user,1,0.408,9,6,0,1,0.2434,allow
api_call,user,0,0.549,50,10,1,1,0.5253,escalate
web_search,developer,0,0.614,51,9,1,2,0.3405,allow
db_read,user,0,0.794,17,1,0,1,0.1412,allow
db_read,user,0,0.896,41,13,0,1,0.1608,allow
db_read,developer,0,0.683,33,23,0,2,0.1567,allow
file_write,user,0,0.748,20,20,0,1,0.1704,allow
api_call,developer,1,0.841,55,4,1,2,0.4301,escalate
db_write,user,1,0.316,18,15,0,1,0.4268,escalate
file_read,guest,0,0.482,24,1,0,0,0.2036,allow
file_write,developer,0,0.827,13,9,0,2,0.0,allow
file_write,guest,2,0.529,40,17,0,0,0.4475,escalate
api_call,user,1,0.948,28,4,0,1,0.1971,allow
email_send,admin,1,0.639,46,16,1,3,0.4672,escalate
file_read,user,1,0.974,3,10,0,1,0.1202,allow
code_exec,admin,2,0.558,36,4,0,3,0.4101,escalate
file_read,admin,1,0.87,11,20,0,3,0.0877,allow
email_send,user,1,0.602,39,23,0,1,0.3296,allow
file_read,guest,3,0.715,21,5,0,0,0.402,escalate
api_call,developer,2,0.768,37,21,0,2,0.2981,allow
db_write,user,1,0.762,2,15,0,1,0.3109,allow
db_read,guest,1,0.845,6,4,0,0,0.0878,allow
api_call,developer,0,0.669,52,20,1,2,0.3762,escalate
api_call,guest,1,0.713,5,23,0,0,0.2391,allow
api_call,admin,3,0.764,47,15,1,3,0.5655,escalate
file_write,guest,1,0.654,43,16,0,0,0.3442,allow
file_write,guest,3,0.721,32,8,0,0,0.4791,escalate
code_exec,user,1,0.878,37,21,0,1,0.3311,allow
file_write,admin,3,0.84,50,1,1,3,0.5853,escalate
api_call,developer,1,0.503,40,18,0,2,0.2727,allow
db_read,developer,0,0.471,11,16,0,2,0.1625,allow
email_send,user,1,0.48,17,4,0,1,0.3173,allow
db_read,user,0,0.93,14,1,0,1,0.109,allow
file_read,user,0,0.903,2,10,0,1,0.1442,allow
file_read,user,2,0.535,39,0,0,1,0.3513,escalate
email_send,developer,0,0.627,55,8,1,2,0.4346,escalate
api_call,developer,2,0.756,18,5,0,2,0.2688,allow
file_read,user,0,0.678,33,10,0,1,0.1461,allow
db_read,admin,0,0.748,30,7,0,3,0.1054,allow
db_read,user,3,0.682,15,12,0,1,0.4103,escalate
db_read,admin,1,0.633,29,11,0,3,0.2101,allow
file_write,guest,1,0.524,26,8,0,0,0.3419,allow
file_read,user,1,0.774,1,14,0,1,0.1569,allow
email_send,user,1,0.758,17,4,0,1,0.2617,allow
file_write,user,3,0.5,54,14,1,1,0.7267,deny
db_read,developer,2,0.54,58,1,1,2,0.5937,escalate
db_read,user,1,0.735,39,14,0,1,0.273,allow
db_read,user,3,0.356,48,19,1,1,0.7305,deny
api_call,developer,0,0.723,2,2,0,2,0.137,allow
file_write,developer,1,0.711,15,9,0,2,0.2195,allow
db_read,developer,3,0.774,22,6,0,2,0.3702,escalate
web_search,user,1,0.895,20,9,0,1,0.1493,allow
web_search,developer,2,0.784,29,9,0,2,0.2365,allow
file_read,developer,2,0.835,25,7,0,2,0.2347,allow
file_read,user,2,0.726,43,12,0,1,0.3198,allow
web_search,user,3,0.654,56,20,1,1,0.6242,escalate
db_write,user,0,0.601,24,1,0,1,0.2965,allow
web_search,guest,0,0.612,34,11,0,0,0.1793,allow
file_write,user,1,0.551,43,8,0,1,0.3315,allow
db_read,guest,2,0.644,21,0,0,0,0.3779,escalate
db_read,developer,0,0.323,48,20,1,2,0.4537,escalate
db_read,developer,0,0.603,2,11,0,2,0.1211,allow
api_call,admin,0,0.845,51,11,1,3,0.306,allow
file_read,developer,3,0.812,16,2,0,2,0.3076,allow
db_read,guest,2,0.551,40,23,0,0,0.4281,escalate
file_write,admin,1,0.816,21,7,0,3,0.1751,allow
api_call,admin,0,0.903,52,12,1,3,0.2961,allow
email_send,user,1,0.452,37,16,0,1,0.3563,escalate
api_call,developer,0,0.881,8,19,0,2,0.0605,allow
web_search,admin,0,0.926,58,9,1,3,0.2565,allow
file_write,user,3,0.528,14,14,0,1,0.4544,escalate
db_read,admin,3,0.717,46,23,1,3,0.5883,escalate
email_send,guest,0,0.444,55,8,1,0,0.5379,escalate
file_read,user,0,0.515,22,17,0,1,0.0802,allow
file_read,user,0,0.812,18,7,0,1,0.0943,allow
api_call,developer,1,0.789,58,13,1,2,0.4455,escalate
file_read,developer,0,0.923,5,10,0,2,0.0171,allow
db_write,admin,0,0.583,42,12,0,3,0.2634,allow
web_search,user,0,0.626,47,15,1,1,0.3648,escalate
api_call,guest,2,0.984,45,13,0,0,0.3349,allow
file_write,developer,2,0.911,30,8,0,2,0.2878,allow
api_call,developer,1,0.928,31,8,0,2,0.1727,allow
db_read,user,1,0.714,9,18,0,1,0.2272,allow
file_read,user,3,0.601,57,4,1,1,0.6515,deny
db_read,developer,3,0.744,31,14,0,2,0.3912,escalate
db_read,developer,0,0.995,31,10,0,2,0.091,allow
db_read,user,0,0.665,41,18,0,1,0.207,allow
file_write,user,1,0.492,51,5,1,1,0.5566,escalate
db_read,admin,0,0.797,57,9,1,3,0.3406,allow
file_read,developer,1,0.475,9,15,0,2,0.1967,allow
file_write,user,1,0.857,37,4,0,1,0.2603,allow
web_search,user,1,0.856,6,17,0,1,0.1338,allow
db_write,developer,0,0.777,55,18,1,2,0.4796,escalate
file_read,user,1,0.324,42,22,0,1,0.3152,allow
file_write,user,3,0.272,26,9,0,1,0.5256,escalate
file_write,user,0,0.78,10,9,0,1,0.1473,allow
file_write,user,2,0.742,6,11,0,1,0.3149,allow
file_write,developer,0,0.922,53,20,1,2,0.3573,escalate
file_read,guest,0,0.821,33,2,0,0,0.1508,allow
api_call,developer,1,0.951,52,3,1,2,0.4031,escalate
db_write,user,0,0.74,45,21,0,1,0.3037,allow
db_read,guest,0,0.49,30,23,0,0,0.257,allow
db_read,guest,0,0.67,40,11,0,0,0.2377,allow
file_read,admin,1,0.493,24,6,0,3,0.1847,allow
email_send,admin,2,0.715,28,11,0,3,0.3053,allow
web_search,user,0,0.559,45,2,0,1,0.1749,allow
db_write,developer,2,0.81,38,17,0,2,0.4113,escalate
web_search,developer,0,0.727,29,18,0,2,0.0813,allow
web_search,admin,1,0.939,51,4,1,3,0.3255,allow
code_exec,user,1,0.445,44,13,0,1,0.4293,escalate
file_write,developer,2,0.841,15,22,0,2,0.2768,allow
db_read,guest,3,0.838,8,7,0,0,0.4007,escalate
db_write,user,3,0.592,23,21,0,1,0.5466,escalate
db_write,admin,0,0.799,43,14,0,3,0.2219,allow
code_exec,user,3,0.723,9,15,0,1,0.4821,escalate
file_read,user,0,0.434,51,17,1,1,0.4249,escalate
api_call,guest,3,0.932,11,10,0,0,0.3719,escalate
web_search,developer,0,0.777,6,1,0,2,0.0329,allow
db_read,developer,1,0.87,47,9,1,2,0.426,escalate
code_exec,user,0,0.756,49,10,1,1,0.4921,escalate
file_write,admin,0,0.803,12,4,0,3,0.0794,allow
api_call,guest,2,0.599,56,20,1,0,0.6302,escalate
web_search,user,3,0.941,34,16,0,1,0.3301,allow
db_read,admin,1,0.476,21,0,0,3,0.1789,allow
db_write,user,2,0.964,32,13,0,1,0.5155,escalate
api_call,user,2,0.593,54,14,1,1,0.5947,escalate
db_read,user,0,0.389,36,6,0,1,0.2539,allow
file_write,developer,0,0.615,25,7,0,2,0.172,allow
db_read,guest,0,0.891,35,15,0,0,0.1851,allow
api_call,admin,1,0.834,34,12,0,3,0.1632,allow
api_call,developer,0,0.904,19,4,0,2,0.0742,allow
db_read,user,0,0.809,37,2,0,1,0.1715,allow
web_search,developer,0,0.724,17,12,0,2,0.0619,allow
file_read,user,0,0.675,16,18,0,1,0.1183,allow
web_search,user,3,0.892,16,11,0,1,0.3099,allow
api_call,developer,0,0.58,58,18,1,2,0.404,escalate
api_call,admin,1,0.861,44,16,0,3,0.1745,allow
file_read,guest,1,0.833,4,10,0,0,0.1834,allow
api_call,user,1,0.791,49,2,1,1,0.4635,escalate
code_exec,user,0,0.605,57,1,1,1,0.5357,escalate
file_read,user,0,0.678,30,23,0,1,0.1411,allow
code_exec,user,0,0.685,51,13,1,1,0.5097,escalate
web_search,guest,1,0.385,34,21,0,0,0.308,allow
file_read,developer,0,0.864,5,20,0,2,0.0289,allow
db_write,user,1,0.452,33,16,0,1,0.4246,escalate
api_call,user,2,0.584,58,1,1,1,0.6032,escalate
db_read,developer,1,0.928,46,17,1,2,0.4127,escalate
file_write,developer,1,0.595,55,22,1,2,0.5093,escalate
file_read,user,1,0.882,9,14,0,1,0.1486,allow
file_read,user,2,0.942,17,11,0,1,0.2333,allow
file_read,developer,0,0.286,12,15,0,2,0.1561,allow
file_write,user,2,0.806,24,15,0,1,0.3321,allow
db_read,user,2,0.886,56,6,1,1,0.5545,escalate
web_search,developer,1,0.89,55,5,1,2,0.3753,escalate
web_search,guest,0,0.456,58,13,1,0,0.4505,escalate
db_read,guest,1,0.788,52,7,1,0,0.5174,escalate
file_read,guest,0,0.851,12,19,0,0,0.1098,allow
api_call,user,0,0.45,15,23,0,1,0.1917,allow
api_call,guest,0,0.33,16,18,0,0,0.3615,escalate
file_write,admin,0,0.969,23,18,0,3,0.0645,allow
code_exec,user,1,0.495,18,11,0,1,0.376,escalate
code_exec,guest,2,0.434,22,8,0,0,0.5115,escalate
api_call,user,0,0.443,46,8,1,1,0.4447,escalate
api_call,admin,3,0.656,44,4,0,3,0.3821,escalate
web_search,user,3,0.728,31,13,0,1,0.3677,escalate
db_write,user,3,0.616,43,0,0,1,0.5751,escalate
api_call,admin,2,0.374,15,2,0,3,0.3069,allow
web_search,user,1,0.602,53,10,1,1,0.4629,escalate
email_send,user,0,0.819,21,20,0,1,0.1729,allow
api_call,user,1,0.679,59,3,1,1,0.5025,escalate
api_call,user,1,0.73,8,19,0,1,0.2073,allow
code_exec,user,2,0.832,49,0,1,1,0.6436,escalate
web_search,developer,3,0.68,40,5,0,2,0.359,escalate
web_search,user,1,0.69,36,9,0,1,0.217,allow
file_read,developer,0,0.679,42,3,0,2,0.1275,allow
api_call,guest,0,0.639,38,16,0,0,0.2255,allow
code_exec,user,0,0.807,6,21,0,1,0.2103,allow
code_exec,user,1,0.485,17,20,0,1,0.3763,escalate
file_write,admin,1,0.566,40,4,0,3,0.2568,allow
web_search,user,2,0.863,45,1,0,1,0.2807,allow
db_read,developer,1,0.549,47,0,1,2,0.4902,escalate
web_search,user,3,0.445,36,15,0,1,0.4327,escalate
web_search,guest,1,0.825,28,6,0,0,0.21,allow
db_write,guest,2,0.709,57,20,1,0,0.7299,deny
api_call,user,0,0.925,47,2,1,1,0.35,escalate
db_read,user,3,0.734,23,13,0,1,0.4132,escalate
file_read,user,2,0.819,31,21,0,1,0.2812,allow
db_read,developer,0,0.713,46,18,1,2,0.3724,escalate
file_read,guest,0,0.468,11,15,0,0,0.1847,allow
db_read,developer,3,0.912,20,21,0,2,0.3393,allow
file_write,user,0,0.673,32,5,0,1,0.2054,allow
file_read,user,1,0.805,17,23,0,1,0.1773,allow
file_read,developer,0,0.744,57,0,1,2,0.3395,allow
file_read,user,2,0.882,42,6,0,1,0.2869,allow
db_read,user,2,0.789,38,10,0,1,0.3439,allow
db_write,developer,1,0.897,6,17,0,2,0.2573,allow
code_exec,admin,1,0.756,1,8,0,3,0.2288,allow
file_read,user,3,0.777,37,21,0,1,0.3829,escalate
file_read,guest,2,0.449,4,2,0,0,0.3435,allow
file_read,admin,3,0.474,31,23,0,3,0.3669,escalate
file_read,user,1,0.693,11,22,0,1,0.1897,allow
web_search,developer,0,0.488,17,7,0,2,0.1091,allow
file_write,user,1,0.854,7,7,0,1,0.2109,allow
api_call,guest,2,0.657,52,22,1,0,0.6119,escalate
file_read,developer,0,0.931,35,0,0,2,0.0655,allow
file_write,user,0,0.704,2,9,0,1,0.1492,allow
code_exec,user,0,0.779,40,14,0,1,0.2725,allow
db_read,user,1,0.476,37,9,0,1,0.3215,allow
file_write,developer,2,0.794,58,7,1,2,0.5579,escalate
file_read,developer,0,0.699,57,20,1,2,0.3485,allow
api_call,guest,2,0.695,37,1,0,0,0.3793,escalate
file_write,user,3,0.511,10,17,0,1,0.4511,escalate
file_write,developer,0,0.667,12,1,0,2,0.1399,allow
email_send,developer,2,0.879,17,20,0,2,0.2875,allow
db_read,developer,3,0.735,46,18,1,2,0.618,escalate
code_exec,user,3,0.404,26,21,0,1,0.5742,escalate
api_call,developer,0,0.788,5,8,0,2,0.0,allow
api_call,developer,0,0.754,5,9,0,2,0.0809,allow
code_exec,guest,0,0.594,56,3,1,0,0.5695,escalate
db_read,user,2,0.764,38,20,0,1,0.3489,allow
db_read,user,2,0.76,47,0,1,1,0.5647,escalate
file_read,developer,2,0.9,27,10,0,2,0.225,allow
code_exec,user,0,0.611,5,21,0,1,0.2478,allow
api_call,developer,0,0.797,8,1,0,2,0.0773,allow
web_search,admin,1,0.775,31,22,0,3,0.125,allow
db_read,developer,1,0.52,33,3,0,2,0.2727,allow
code_exec,admin,2,0.852,21,14,0,3,0.1787,allow
file_read,admin,1,0.749,35,19,0,3,0.1519,allow
db_read,guest,0,0.376,21,12,0,0,0.2648,allow
file_read,developer,0,0.441,51,0,1,2,0.3901,escalate
api_call,user,0,0.731,15,21,0,1,0.1355,allow
file_read,admin,0,0.798,36,1,0,3,0.0604,allow
db_read,user,0,0.796,59,5,1,1,0.4108,escalate
file_write,admin,0,0.88,57,6,1,3,0.339,allow
api_call,developer,0,0.717,2,18,0,2,0.0833,allow
web_search,developer,0,0.619,30,3,0,2,0.1045,allow
file_write,guest,2,0.875,58,17,1,0,0.6083,escalate
code_exec,user,0,0.921,28,22,0,1,0.2241,allow
api_call,developer,2,0.769,17,8,0,2,0.2645,allow
file_read,guest,2,0.851,44,20,0,0,0.3298,allow
db_write,developer,1,0.85,20,10,0,2,0.29,allow
file_read,guest,3,0.876,40,4,0,0,0.4015,escalate
api_call,developer,0,0.93,29,23,0,2,0.0857,allow
code_exec,user,2,0.681,5,0,0,1,0.3726,escalate
db_read,developer,3,0.619,25,1,0,2,0.4062,escalate
db_read,developer,3,0.859,10,22,0,2,0.3332,allow
file_write,user,0,0.681,19,2,0,1,0.1821,allow
file_read,guest,0,0.768,41,21,0,0,0.1747,allow
db_read,guest,0,0.43,48,16,1,0,0.499,escalate
code_exec,developer,1,0.868,1,23,0,2,0.2397,allow
web_search,user,2,0.426,47,1,1,1,0.5715,escalate
web_search,developer,0,0.916,34,0,0,2,0.0518,allow
web_search,user,1,0.872,57,1,1,1,0.534,escalate
code_exec,user,2,0.62,14,7,0,1,0.4277,escalate
api_call,user,1,0.661,25,12,0,1,0.2495,allow
db_write,guest,3,0.948,26,13,0,0,0.5137,escalate
api_call,user,2,0.779,21,20,0,1,0.3025,allow
file_write,admin,0,0.762,16,11,0,3,0.0943,allow
web_search,admin,1,0.791,10,8,0,3,0.0868,allow
web_search,user,0,0.675,32,18,0,1,0.13,allow
api_call,developer,1,0.803,44,23,0,2,0.2194,allow
file_read,developer,3,0.861,45,19,0,2,0.3461,allow
api_call,user,3,0.464,20,6,0,1,0.4472,escalate
db_write,guest,1,0.463,9,9,0,0,0.4157,escalate
web_search,guest,0,0.578,58,23,1,0,0.4261,escalate
file_write,user,0,0.651,34,2,0,1,0.1721,allow
file_read,admin,1,0.645,31,18,0,3,0.166,allow
web_search,developer,0,0.522,19,16,0,2,0.1056,allow
api_call,guest,1,0.604,47,7,1,0,0.5309,escalate
code_exec,user,0,0.639,31,17,0,1,0.2855,allow
email_send,developer,0,0.879,30,6,0,2,0.1425,allow
file_read,developer,0,0.807,47,6,1,2,0.3103,allow
db_read,developer,3,0.716,24,22,0,2,0.3851,escalate
file_read,developer,2,0.62,33,19,0,2,0.3426,allow
api_call,guest,0,0.663,18,22,0,0,0.1874,allow
db_write,developer,0,0.612,21,15,0,2,0.2559,allow
api_call,developer,1,0.921,31,14,0,2,0.1771,allow
email_send,user,0,0.708,39,13,0,1,0.2251,allow
code_exec,developer,1,0.783,42,15,0,2,0.3251,allow
api_call,user,2,0.702,41,23,0,1,0.3513,escalate
file_write,guest,1,0.92,51,8,1,0,0.5043,escalate
api_call,user,1,0.768,43,22,0,1,0.3469,allow
api_call,user,1,0.53,4,21,0,1,0.2407,allow
file_read,user,3,0.455,26,20,0,1,0.429,escalate
api_call,user,3,0.921,33,9,0,1,0.3775,escalate
api_call,user,1,0.323,44,14,0,1,0.3487,allow
db_read,user,0,0.597,33,22,0,1,0.2073,allow
db_read,user,1,0.765,49,9,1,1,0.4837,escalate
db_read,guest,0,0.837,20,1,0,0,0.1709,allow
file_read,developer,1,0.591,41,4,0,2,0.2268,allow
file_write,user,1,0.755,8,7,0,1,0.2323,allow
db_read,user,0,0.543,36,5,0,1,0.2231,allow
code_exec,admin,0,0.676,8,5,0,3,0.1731,allow
file_read,developer,1,0.787,31,0,0,2,0.1709,allow
db_write,admin,3,0.509,55,15,1,3,0.7004,deny
db_write,user,1,0.512,22,17,0,1,0.3943,escalate
code_exec,guest,2,0.661,42,2,0,0,0.4995,escalate
file_read,developer,0,0.67,50,6,1,2,0.3427,allow
db_write,user,1,0.613,47,11,1,1,0.6157,escalate
db_read,user,1,0.642,19,9,0,1,0.2583,allow
db_write,guest,2,0.616,20,21,0,0,0.4868,escalate
db_write,developer,0,0.792,23,20,0,2,0.2233,allow
db_write,guest,1,0.359,24,9,0,0,0.4615,escalate
code_exec,admin,0,0.858,43,22,0,3,0.116,allow
file_read,admin,0,0.886,24,8,0,3,0.0228,allow
db_read,user,3,0.769,36,10,0,1,0.4279,escalate
db_read,developer,0,0.736,9,18,0,2,0.1061,allow
db_write,developer,0,0.938,40,7,0,2,0.2224,allow
file_read,developer,1,0.857,16,17,0,2,0.1319,allow
file_write,user,3,0.881,27,3,0,1,0.4055,escalate
web_search,developer,1,0.864,45,1,0,2,0.1639,allow
db_write,user,2,0.632,37,12,0,1,0.6154,escalate
web_search,admin,3,0.891,13,22,0,3,0.2385,allow
db_write,user,0,0.641,51,13,1,1,0.5335,escalate
db_read,user,1,0.812,2,19,0,1,0.1959,allow
db_read,developer,1,0.562,12,21,0,2,0.2293,allow
web_search,developer,2,0.685,41,23,0,2,0.2763,allow
code_exec,developer,0,0.787,33,14,0,2,0.2259,allow
db_read,user,0,0.716,23,12,0,1,0.1668,allow
file_read,user,2,0.502,59,5,1,1,0.5913,escalate
api_call,admin,1,0.535,14,19,0,3,0.1897,allow
db_read,developer,1,0.951,39,5,0,2,0.1965,allow
file_write,developer,1,0.463,49,0,1,2,0.5257,escalate
file_write,guest,0,0.663,30,14,0,0,0.2374,allow
api_call,user,1,0.907,55,5,1,1,0.4503,escalate
file_write,developer,1,0.842,46,14,1,2,0.4449,escalate
file_write,developer,3,0.882,49,14,1,2,0.6086,escalate
api_call,guest,0,0.608,34,13,0,0,0.2251,allow
web_search,admin,3,0.771,9,9,0,3,0.2558,allow
code_exec,user,1,0.739,15,7,0,1,0.3209,allow
file_write,user,0,0.883,24,3,0,1,0.1501,allow
file_read,user,2,0.514,48,21,1,1,0.5705,escalate
db_read,user,0,0.6,41,5,0,1,0.22,allow
api_call,user,3,0.675,25,19,0,1,0.4133,escalate
web_search,guest,3,0.845,36,23,0,0,0.386,escalate
db_read,user,0,0.818,32,20,0,1,0.1614,allow
db_write,developer,0,0.482,47,16,1,2,0.5253,escalate
file_write,guest,1,0.811,21,22,0,0,0.2761,allow
db_read,user,1,0.72,42,23,0,1,0.281,allow
file_write,user,1,0.861,39,21,0,1,0.2628,allow
web_search,user,0,0.649,6,6,0,1,0.0919,allow
db_read,developer,1,0.453,47,11,1,2,0.5094,escalate
api_call,user,0,0.894,25,22,0,1,0.1195,allow
file_write,developer,2,0.726,2,3,0,2,0.2781,allow
file_write,developer,2,0.956,31,13,0,2,0.2805,allow
